,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,valence,year
12467,0.195,Matthew Wilder,0.917,184480,0.588,0,0.0,10,0.0914,-11.047,1,Break My Stride,75,0.0607,110.077,0.828,1983
12468,0.22,Cyndi Lauper,0.71,238267,0.799,0,0.000602,6,0.349,-4.897,1,Girls Just Want to Have Fun,77,0.0328,120.372,0.725,1983
12469,0.331,Talking Heads,0.942,296147,0.6409999999999999,0,0.179,7,0.0279999999999999,-10.15,1,This Must Be the Place (Naive Melody) - 2005 Remaster,71,0.0333,114.443,0.966,1983
12470,0.000753,Billy Idol,0.53,288533,0.8640000000000001,0,0.000459,4,0.354,-4.948,0,Rebel Yell,72,0.061,166.312,0.484,1983
12471,0.000359,ZZ Top,0.601,258027,0.8590000000000001,0,0.00124,5,0.0871,-5.263,1,Sharp Dressed Man - 2008 Remaster,72,0.0276,125.145,0.446,1983
12472,0.316,Violent Femmes,0.726,145707,0.537,0,0.0,0,0.0707,-8.896,1,Blister In The Sun,69,0.113,96.91,0.887,1983
12479,0.225,Culture Club,0.6679999999999999,252773,0.73,0,0.0,10,0.188,-7.182,1,Karma Chameleon - Remastered,73,0.0366,92.049,0.894,1983
12482,0.487,Cyndi Lauper,0.726,241333,0.449,0,1.34e-06,0,0.0824,-9.206,1,Time After Time,72,0.0286,130.388,0.294,1983
12483,0.0125,David Bowie,0.654,457676,0.743,0,0.0272,10,0.153,-7.44,0,Let's Dance - 2018 Remaster,71,0.0605,114.846,0.632,1983
12487,0.0891,Michael Sembello,0.617,244707,0.5329999999999999,0,4.04e-06,3,0.0415,-11.515999999999998,0,Maniac,74,0.0651,158.86,0.835,1983
12477,0.00719,Quiet Riot,0.409,290960,0.92,0,0.00105,11,0.0823,-5.439,0,Cum on Feel the Noize,69,0.12,145.085,0.37,1983
12718,0.288,Bronski Beat,0.685,302413,0.584,0,0.0091799999999999,5,0.124,-10.616,0,Smalltown Boy,72,0.0276,134.546,0.939,1984
12712,0.115,The Cars,0.261,234332,0.703,0,0.00078,6,0.102,-7.871,1,Drive - 2017 Remaster,68,0.0414,83.495,0.405,1984
12709,0.1969999999999999,Talk Talk,0.627,232400,0.802,0,0.784,0,0.4039999999999999,-8.432,1,It's My Life - 1997 Remaster,69,0.0348,126.283,0.867,1984
12730,0.2189999999999999,Laura Branigan,0.8140000000000001,246440,0.6859999999999999,0,0.00382,6,0.155,-12.172,0,Self Control,71,0.0342,106.679,0.778,1984
12705,0.124,The Cars,0.5820000000000001,234493,0.606,0,0.00139,6,0.151,-9.961,1,Drive,68,0.0289,111.441,0.504,1984
12680,0.00509,The Smiths,0.611,162920,0.846,0,0.0,11,0.0784,-5.9,1,This Charming Man - 2011 Remaster,73,0.0436,103.912,0.7509999999999999,1984
12679,0.589,Bruce Springsteen,0.62,155880,0.446,0,0.0299,1,0.0727,-14.451,0,I'm On Fire,74,0.0347,88.59100000000002,0.868,1984
12678,0.0006519999999999,Van Halen,0.551,282747,0.947,0,0.0002569999999999,2,0.0637,-4.671,1,Hot for Teacher - 2015 Remaster,68,0.152,127.657,0.466,1984
12676,0.00543,Scorpions,0.482,252493,0.617,0,0.000146,4,0.284,-12.931,0,Rock You Like A Hurricane,69,0.0458,125.697,0.718,1984
12675,0.0353,Prince,0.3670000000000001,520787,0.452,0,0.00228,10,0.6890000000000001,-10.422,1,Purple Rain,75,0.0307,113.066,0.1889999999999999,1984
12674,0.0102,Prince,0.7290000000000001,352906,0.989,0,4.45e-05,9,0.4429999999999999,-4.613,0,When Doves Cry,71,0.049,126.47,0.84,1984
12673,0.000373,Bruce Springsteen,0.3979999999999999,278680,0.952,0,7.75e-05,4,0.1,-6.0420000000000025,1,Born in the U.S.A.,74,0.061,122.093,0.584,1984
12672,0.155,REO Speedwagon,0.408,294773,0.48,0,1.82e-05,9,0.0877,-11.017,1,Can't Fight This Feeling,73,0.0266,156.344,0.19,1984
12670,0.0127,Twisted Sister,0.502,219667,0.924,0,0.0,4,0.162,-6.299,1,We're Not Gonna Take It,73,0.0503,149.186,0.922,1984
12669,0.193,Foreigner,0.477,304787,0.471,0,1.76e-06,6,0.131,-10.036,1,I Want to Know What Love Is - 1999 Remaster,78,0.0277,81.204,0.423,1984
12668,0.0115,Bruce Springsteen,0.527,241307,0.942,0,0.0,1,0.188,-5.64,0,Dancing In the Dark,77,0.0366,148.72299999999996,0.495,1984
12667,0.00124,Van Halen,0.527,210227,0.978,0,4.75e-05,8,0.0744,-5.436,1,Panama - 2015 Remaster,73,0.109,141.16899999999995,0.4629999999999999,1984
12666,0.271,Wham!,0.62,231333,0.573,0,0.0,0,0.0607,-11.893,1,Wake Me Up Before You Go-Go,79,0.0423,81.548,0.897,1984
12665,0.501,Don Henley,0.516,288733,0.5489999999999999,0,0.00572,6,0.184,-13.741,1,The Boys Of Summer,76,0.0373,176.94099999999997,0.907,1984
12664,0.171,Van Halen,0.5720000000000001,241600,0.835,0,0.000376,0,0.0702,-6.218999999999999,1,Jump - 2015 Remaster,78,0.0317,129.994,0.7959999999999999,1984
12663,0.0183,Bryan Adams,0.508,216053,0.8340000000000001,0,0.0,2,0.0732,-6.205,1,Summer Of '69,80,0.0386,139.131,0.774,1984
12662,0.1889999999999999,Wham!,0.735,262960,0.478,0,2.48e-06,2,0.355,-12.472,1,Last Christmas,82,0.0293,107.682,0.947,1984
12681,0.00292,Pretenders,0.22,220427,0.708,0,0.0267,7,0.102,-9.051,1,2000 Miles - 2007 Remaster,73,0.035,66.214,0.4529999999999999,1984
12682,0.00512,Twisted Sister,0.504,179760,0.911,0,0.0123,2,0.355,-2.97,1,I Wanna Rock,70,0.0738,106.244,0.6709999999999999,1984
12683,0.368,Chicago,0.583,229240,0.602,0,0.0,11,0.22,-6.364,1,You're the Inspiration - 2006 Remaster,72,0.0274,74.008,0.3879999999999999,1984
12684,0.0008539999999999,The Smiths,0.3979999999999999,408173,0.93,0,0.121,11,0.0874,-6.76,1,How Soon Is Now? - 2011 Remaster,69,0.0615,190.818,0.725,1984
12701,0.42,Alphaville,0.489,226706,0.483,0,0.0028,9,0.236,-9.466,0,Forever Young,73,0.0275,136.822,0.3329999999999999,1984
12700,0.2019999999999999,Madonna,0.773,218627,0.6559999999999999,0,0.00323,3,0.0697,-10.88,0,Like a Virgin,71,0.0381,119.754,0.971,1984
12697,0.326,Frankie Goes To Hollywood,0.6759999999999999,236800,0.695,0,1.09e-05,11,0.0462,-13.395,0,Relax,71,0.0392,114.93,0.691,1984
12695,0.00375,Bon Jovi,0.475,230667,0.899,0,1.91e-05,9,0.14,-4.3210000000000015,0,Runaway,69,0.0637,152.445,0.603,1984
12688,0.0457,Bruce Springsteen,0.574,254733,0.96,0,0.0,9,0.121,-4.9060000000000015,1,Glory Days,69,0.032,117.486,0.978,1984
12687,0.0465,Bryan Adams,0.382,243360,0.589,0,0.0,9,0.122,-7.315,0,Heaven,76,0.0267,140.059,0.335,1984
12686,0.0984,Kenny Loggins,0.583,226827,0.905,0,0.0001899999999999,2,0.0593,-6.1320000000000014,1,"Footloose - From ""Footloose"" Soundtrack",71,0.0733,173.982,0.6459999999999999,1984
12694,0.052,John Waite,0.552,269760,0.552,0,0.0,11,0.046,-9.736,0,Missing You,70,0.0364,208.571,0.593,1984
12813,0.0438,Soda Stereo,0.738,200800,0.8009999999999999,0,0.0572,11,0.595,-3.366,0,Trátame Suavemente - Remasterizado 2007,70,0.0284,122.857,0.532,1984
32173,0.376,Frankie Goes To Hollywood,0.46,332507,0.162,0,1.25e-05,5,0.181,-17.142,0,The Power Of Love,70,0.0335,122.767,0.102,1984
12894,0.7879999999999999,Phil Collins,0.534,288973,0.442,0,0.0003509999999999,3,0.0986,-9.442,1,One More Night - 2016 Remaster,69,0.0308,136.369,0.3429999999999999,1985
12896,0.58,Simply Red,0.7070000000000001,269840,0.514,0,0.000159,9,0.0953,-8.885,0,Holding Back the Years - 2008 Remaster,68,0.0281,86.035,0.524,1985
12890,0.0029,Hombres G,0.736,225760,0.711,0,0.000275,2,0.0948,-5.502999999999999,1,Te quiero,71,0.0352,112.309,0.7190000000000001,1985
12862,0.5760000000000001,"Grover Washington, Jr.",0.8029999999999999,237106,0.488,0,0.0609,1,0.0763,-9.303,1,Just the Two of Us (feat. Bill Withers),83,0.0803,95.771,0.624,1985
12862,0.5760000000000001,Bill Withers,0.8029999999999999,237106,0.488,0,0.0609,1,0.0763,-9.303,1,Just the Two of Us (feat. Bill Withers),83,0.0803,95.771,0.624,1985
12863,0.347,Tears For Fears,0.645,251489,0.795,0,0.00389,7,0.104,-12.095,1,Everybody Wants To Rule The World,82,0.0527,112.067,0.535,1985
12864,0.018,a-ha,0.573,225280,0.902,0,0.00125,6,0.0928,-7.638,0,Take on Me,83,0.054,84.412,0.8759999999999999,1985
12865,0.168,Simple Minds,0.66,263040,0.816,0,0.0181,2,0.0608,-6.61,1,Don't You (Forget About Me),74,0.0299,111.346,0.6779999999999999,1985
12866,0.052,Starship,0.6609999999999999,296080,0.908,0,0.0,5,0.0708,-4.897,1,We Built This City,76,0.039,144.091,0.6559999999999999,1985
12867,0.0116,Katrina & The Waves,0.596,238733,0.8690000000000001,0,0.173,10,0.0678,-11.97,1,Walking On Sunshine,77,0.037,109.902,0.944,1985
12868,0.132,Survivor,0.8170000000000001,245640,0.599,0,0.0003109999999999,0,0.0873,-9.249,0,Eye of the Tiger,76,0.0328,108.873,0.5479999999999999,1985
12869,0.103,The Outfield,0.555,221840,0.757,0,1.16e-06,1,0.0631,-7.8679999999999986,0,Your Love,70,0.0601,129.607,0.5820000000000001,1985
12870,0.0999,Mötley Crüe,0.4029999999999999,240933,0.777,0,3.28e-06,5,0.124,-6.416,1,Home Sweet Home,68,0.0354,76.329,0.149,1985
12871,0.48,The Highwaymen,0.67,182653,0.351,0,0.0176,2,0.115,-16.842,1,Highwayman,68,0.0463,101.384,0.45,1985
12871,0.48,Willie Nelson,0.67,182653,0.351,0,0.0176,2,0.115,-16.842,1,Highwayman,68,0.0463,101.384,0.45,1985
12871,0.48,Johnny Cash,0.67,182653,0.351,0,0.0176,2,0.115,-16.842,1,Highwayman,68,0.0463,101.384,0.45,1985
12871,0.48,Waylon Jennings,0.67,182653,0.351,0,0.0176,2,0.115,-16.842,1,Highwayman,68,0.0463,101.384,0.45,1985
12871,0.48,Kris Kristofferson,0.67,182653,0.351,0,0.0176,2,0.115,-16.842,1,Highwayman,68,0.0463,101.384,0.45,1985
12872,0.0031,Hombres G,0.603,194867,0.843,0,0.0337,9,0.445,-7.597,0,Devuélveme a mi chica,75,0.0557,172.676,0.503,1985
12873,0.0308,Dead Or Alive,0.5670000000000001,199667,0.943,0,0.0966,6,0.544,-7.992000000000001,0,You Spin Me Round (Like a Record),72,0.0387,128.207,0.965,1985
12874,0.201,Whitney Houston,0.8320000000000001,275533,0.544,0,0.000139,6,0.632,-12.697,1,How Will I Know,71,0.0442,119.49,0.928,1985
12877,0.121,The Outfield,0.579,216467,0.654,0,3.62e-06,1,0.0673,-12.421,0,Your Love,72,0.0553,129.537,0.616,1985
12879,0.382,Robert Palmer,0.7020000000000001,363640,0.578,0,5.89e-06,2,0.0425,-13.415,1,Addicted To Love,68,0.031,111.617,0.975,1985
12879,0.382,Eric 'ET' Thorngren,0.7020000000000001,363640,0.578,0,5.89e-06,2,0.0425,-13.415,1,Addicted To Love,68,0.031,111.617,0.975,1985
12880,0.174,Tears For Fears,0.511,393667,0.942,0,1.87e-05,0,0.139,-10.407,1,Shout,71,0.0429,97.909,0.498,1985
12883,0.134,Mr. Mister,0.286,343933,0.5,0,4.57e-05,1,0.108,-14.281,0,Broken Wings,69,0.0357,99.162,0.4429999999999999,1985
12918,0.1889999999999999,U.S.A. For Africa,0.528,427333,0.447,0,0.0,4,0.0745,-15.255,1,We Are The World,69,0.0435,72.58,0.292,1985
12919,0.165,Stevie Wonder,0.662,252560,0.624,0,0.0,10,0.0674,-13.606,0,Part-Time Lover,68,0.0417,174.513,0.961,1985
12948,0.123,Elton John,0.632,343240,0.6559999999999999,0,0.000264,7,0.0735,-9.29,1,Nikita,68,0.0277,86.605,0.752,1985
12923,0.318,Baltimora,0.684,378947,0.573,0,0.0279999999999999,5,0.306,-12.3,1,Tarzan Boy,68,0.0261,107.363,0.716,1985
12925,0.764,George Benson,0.5529999999999999,242679,0.614,0,0.0,1,0.0811,-5.098,1,Nothing's Gonna Change My Love for You,69,0.0306,136.628,0.345,1985
13014,0.0314,Soda Stereo,0.652,229160,0.607,0,0.00285,0,0.0721,-8.657,1,Cuando Pase El Temblor - Remasterizado 2007,69,0.0368,94.089,0.72,1985
13005,0.4579999999999999,Modern Talking,0.677,226333,0.616,0,0.0132,10,0.349,-13.826,1,Cheri Cheri Lady,68,0.032,114.223,0.851,1985
19507,0.58,Simply Red,0.7070000000000001,269840,0.514,0,0.000159,9,0.0953,-8.885,0,Holding Back the Years - 2008 Remaster,68,0.0281,86.035,0.524,1985
16720,0.58,Simply Red,0.7070000000000001,269840,0.514,0,0.000159,9,0.0953,-8.885,0,Holding Back the Years - 2008 Remaster,68,0.0281,86.035,0.524,1985
16927,0.58,Simply Red,0.7070000000000001,269840,0.514,0,0.000159,9,0.0953,-8.885,0,Holding Back the Years - 2008 Remaster,68,0.0281,86.035,0.524,1985
17721,0.58,Simply Red,0.7070000000000001,269840,0.514,0,0.000159,9,0.0953,-8.885,0,Holding Back the Years - 2008 Remaster,68,0.0281,86.035,0.524,1985
17465,0.58,Simply Red,0.7070000000000001,269840,0.514,0,0.000159,9,0.0953,-8.885,0,Holding Back the Years - 2008 Remaster,68,0.0281,86.035,0.524,1985
17311,0.58,Simply Red,0.7070000000000001,269840,0.514,0,0.000159,9,0.0953,-8.885,0,Holding Back the Years - 2008 Remaster,68,0.0281,86.035,0.524,1985
13189,0.396,Modern Talking,0.7829999999999999,222667,0.836,0,0.0236,0,0.135,-9.223,0,Brother Louie,69,0.0486,108.966,0.831,1986
51567,0.0079,Legião Urbana,0.293,302200,0.662,0,0.00112,4,0.271,-13.076,0,Tempo Perdido,69,0.0486,186.007,0.221,1986
13112,0.355,Lionel Richie,0.636,241067,0.405,0,0.0,8,0.0804,-11.113,1,"Say You, Say Me",70,0.0287,128.06799999999998,0.257,1986
13113,0.12,Lionel Richie,0.698,270720,0.774,0,2.26e-06,0,0.3939999999999999,-8.642000000000001,1,Dancing On The Ceiling,69,0.048,133.197,0.731,1986
13115,0.062,TOTO,0.515,229880,0.2769999999999999,0,0.0,10,0.258,-17.85,1,I'll Be Over You,69,0.0255,82.167,0.413,1986
13075,0.0148,Crowded House,0.439,236933,0.422,0,4.84e-05,8,0.0697,-17.227,1,Don't Dream It's Over,72,0.0409,81.833,0.551,1986
13076,0.0243,Bonnie Tyler,0.615,348333,0.6829999999999999,0,1.0800000000000003e-05,9,0.0491,-15.29,0,"Holding Out for a Hero - From ""Footloose"" Soundtrack",72,0.04,150.05700000000004,0.8959999999999999,1986
13077,0.961,Toshifumi Hinata,0.2239999999999999,130693,0.146,0,0.7120000000000001,9,0.113,-16.331,0,Reflections,69,0.0338,94.255,0.142,1986
13078,0.00796,Run–D.M.C.,0.759,309760,0.578,0,8.18e-05,6,0.0605,-12.56,0,Walk This Way (feat. Aerosmith),69,0.0468,105.598,0.944,1986
13078,0.00796,Aerosmith,0.759,309760,0.578,0,8.18e-05,6,0.0605,-12.56,0,Walk This Way (feat. Aerosmith),69,0.0468,105.598,0.944,1986
13080,0.0158,Cutting Crew,0.625,280400,0.726,0,0.000169,11,0.0625,-11.402,0,(I Just) Died In Your Arms,72,0.0444,124.945,0.507,1986
13082,0.332,Chris de Burgh,0.5479999999999999,256173,0.294,0,3.34e-06,10,0.0392,-17.112000000000002,1,The Lady In Red,75,0.0333,76.69800000000002,0.491,1986
13084,0.0778,Peter Cetera,0.518,258120,0.585,0,2.43e-06,5,0.31,-8.485,1,Glory of Love,72,0.0279,144.998,0.312,1986
13085,0.00224,AC/DC,0.529,210880,0.768,0,0.00075,7,0.297,-5.51,1,You Shook Me All Night Long,68,0.0566,127.316,0.769,1986
13089,0.607,Bruce Hornsby,0.5820000000000001,297853,0.6890000000000001,0,0.0571,7,0.145,-12.203,1,The Way It Is,69,0.0277,111.166,0.531,1986
13089,0.607,The Range,0.5820000000000001,297853,0.6890000000000001,0,0.0571,7,0.145,-12.203,1,The Way It Is,69,0.0277,111.166,0.531,1986
13096,0.701,Cyndi Lauper,0.397,227600,0.207,0,3.07e-05,0,0.1159999999999999,-13.155,1,True Colors,70,0.0331,171.282,0.268,1986
13073,0.04,The Smiths,0.523,244587,0.769,0,0.0,4,0.136,-5.855,1,There Is a Light That Never Goes Out - 2011 Remaster,73,0.0269,136.162,0.8759999999999999,1986
13123,0.0653,Los Enanitos Verdes,0.7240000000000001,161800,0.856,0,1.85e-06,8,0.354,-6.119,0,La Muralla Verde,70,0.0283,129.79399999999998,0.8909999999999999,1986
13145,0.114,Europe,0.455,272133,0.487,0,2.43e-06,7,0.358,-7.112,1,Carrie,70,0.0264,136.482,0.139,1986
13138,0.302,Madonna,0.725,242320,0.612,0,1.63e-05,1,0.0548,-10.706,0,La Isla Bonita,70,0.0372,99.978,0.965,1986
13072,0.00757,Beastie Boys,0.503,208653,0.858,0,0.00234,8,0.0803,-6.296,1,Fight For Your Right,69,0.0657,133.615,0.419,1986
13070,0.0135,Prince,0.898,226240,0.271,0,0.00138,7,0.0461,-12.238,1,Kiss,72,0.091,111.485,0.742,1986
13071,0.0628,Europe,0.529,310333,0.843,0,0.0008269999999999,6,0.0608,-6.908,0,The Final Countdown,76,0.0616,117.662,0.188,1986
13062,0.812,Chuck Berry,0.6809999999999999,165733,0.715,0,9.43e-06,7,0.0777,-10.609000000000002,0,Run Rudolph Run - Single Version,78,0.0912,152.132,0.957,1986
13063,0.0778,Bon Jovi,0.532,249293,0.887,0,0.000214,0,0.294,-3.757,1,Livin' On A Prayer,82,0.0335,122.511,0.795,1986
13064,0.0663,Bon Jovi,0.541,222707,0.96,0,2.25e-06,0,0.344,-2.947,0,You Give Love A Bad Name,79,0.0505,122.803,0.812,1986
13065,0.0008439999999999,Run–D.M.C.,0.956,183427,0.72,0,0.0,11,0.0597,-13.476,0,It's Tricky,76,0.1369999999999999,127.872,0.961,1986
13066,0.13,Bon Jovi,0.252,308667,0.802,0,0.0146,7,0.309,-3.976,1,Wanted Dead Or Alive,73,0.0391,150.056,0.253,1986
13067,0.182,Paul Simon,0.7759999999999999,280000,0.763,0,0.0065,5,0.077,-8.124,1,You Can Call Me Al,75,0.0535,128.433,0.82,1986
32654,0.0121,Soda Stereo,0.603,292267,0.929,0,0.00217,4,0.131,-4.549,0,Persiana Americana - Remasterizado 2007,69,0.0407,101.208,0.537,1986
13282,0.638,Heart,0.418,218733,0.452,0,0.00026,1,0.0959,-13.099,1,Alone,73,0.0356,175.088,0.168,1987
13283,0.0258,R.E.M.,0.381,246933,0.894,0,0.0,7,0.0251,-8.638,1,It's The End Of The World As We Know It (And I Feel Fine),69,0.037,205.528,0.797,1987
13284,0.216,Fleetwood Mac,0.64,221053,0.649,0,8.3e-05,2,0.0551,-10.345,1,Little Lies - 2017 Remaster,72,0.0264,124.825,0.865,1987
13287,0.148,Luis Miguel,0.78,191973,0.877,0,2.36e-06,6,0.0627,-3.683,0,Ahora Te Puedes Marchar,77,0.0427,133.263,0.909,1987
13288,0.025,Tiffany,0.752,228840,0.723,0,0.0035399999999999,7,0.0212,-12.126,1,I Think We're Alone Now,69,0.0507,130.519,0.94,1987
13291,0.00462,Michael Jackson,0.787,247360,0.889,0,0.423,8,0.0665,-3.786,1,Bad - 2012 Remaster,70,0.0397,114.091,0.3939999999999999,1987
13292,0.52,Michael Jackson,0.8079999999999999,318680,0.812,0,7.91e-05,8,0.134,-5.012,1,Man in the Mirror - 2012 Remaster,68,0.0381,100.331,0.2689999999999999,1987
13295,0.00198,New Order,0.762,449160,0.6509999999999999,0,0.856,0,0.111,-13.34,1,Blue Monday,69,0.0655,130.395,0.941,1987
13296,0.465,George Harrison,0.767,234653,0.8540000000000001,0,2.03e-06,4,0.485,-6.947,1,Got My Mind Set On You - Remastered 2004,71,0.0426,149.20600000000005,0.963,1987
13297,0.6859999999999999,Guns N' Roses,0.457,354880,0.297,0,0.000107,6,0.109,-12.511,1,Patience,68,0.0306,120.021,0.3329999999999999,1987
13280,0.0544,Michael Jackson,0.877,298120,0.8540000000000001,0,5.5e-05,1,0.144,-4.523,1,The Way You Make Me Feel - 2012 Remaster,73,0.147,114.472,0.54,1987
13331,0.00787,Midnight Oil,0.753,255680,0.4270000000000001,0,0.00065,0,0.0579999999999999,-11.112,1,Beds Are Burning - Remastered,68,0.0387,119.18,0.295,1987
13335,0.396,Sting,0.674,267267,0.347,0,1.05e-05,9,0.0916,-17.707,1,Englishman In New York,72,0.0364,102.013,0.647,1987
13339,0.434,Flans,0.897,280040,0.6459999999999999,0,0.291,3,0.0912,-6.398,0,Las Mil Y Una Noches,68,0.0302,113.774,0.4539999999999999,1987
13353,0.176,Duncan Dhu,0.527,235627,0.8590000000000001,0,0.0866,7,0.157,-6.685,1,En algún lugar,69,0.0687,74.214,0.4429999999999999,1987
13279,0.0298,Starship,0.643,270333,0.8009999999999999,0,0.0,6,0.0719,-4.921,1,Nothing's Gonna Stop Us Now,75,0.0228,95.988,0.534,1987
13278,0.000202,U2,0.54,295516,0.429,0,0.355,2,0.141,-11.822,1,With Or Without You - Remastered,79,0.0285,110.171,0.113,1987
13277,0.435,Aerosmith,0.54,265773,0.982,0,3.37e-05,4,0.0457,-2.962,0,Dude (Looks Like A Lady),70,0.0458,126.294,0.91,1987
13262,0.207,Whitney Houston,0.7090000000000001,291293,0.8240000000000001,0,0.000307,1,0.0888,-8.824,1,I Wanna Dance with Somebody (Who Loves Me),82,0.0453,118.818,0.867,1987
13263,0.0901,Guns N' Roses,0.446,356067,0.952,0,0.0857,6,0.1119999999999999,-5.3210000000000015,1,Sweet Child O' Mine,73,0.0523,125.303,0.624,1987
13264,0.0195,Guns N' Roses,0.4529999999999999,273480,0.987,0,0.283,8,0.268,-4.485,1,Welcome To The Jungle,71,0.0889,123.544,0.316,1987
13265,0.0192,Guns N' Roses,0.268,405600,0.98,0,0.00709,11,0.182,-5.9579999999999975,1,Paradise City,71,0.103,100.315,0.395,1987
13266,0.258,Fleetwood Mac,0.73,226653,0.487,0,0.01,4,0.0852,-10.991,1,Everywhere - 2017 Remaster,78,0.0303,114.965,0.731,1987
13267,0.135,Rick Astley,0.727,212827,0.939,0,4.35e-05,8,0.151,-11.855,1,Never Gonna Give You Up,68,0.0369,113.33,0.916,1987
13268,0.00211,Def Leppard,0.267,267307,0.953,0,0.0,1,0.283,-4.899,0,Pour Some Sugar On Me - Remastered 2017,73,0.096,84.98899999999998,0.568,1987
13269,0.0135,U2,0.564,277477,0.774,0,0.00191,1,0.0861,-9.424,1,I Still Haven't Found What I'm Looking For,79,0.0368,100.894,0.657,1987
13272,0.247,Michael Jackson,0.853,257760,0.981,0,0.4679999999999999,8,0.306,-3.947,1,Smooth Criminal - 2012 Remaster,76,0.0751,118.193,0.595,1987
13274,0.0296,Mötley Crüe,0.6,270427,0.931,0,7.099999999999999e-05,7,0.392,-4.647,1,"Girls, Girls, Girls",70,0.0734,140.123,0.542,1987
13276,0.0094,George Michael,0.887,193200,0.48,0,3.58e-05,11,0.0662,-11.994000000000002,1,Faith - Remastered,74,0.1169999999999999,95.846,0.607,1987
70194,0.0531,Roxette,0.634,237320,0.838,0,8.34e-06,2,0.0522,-5.363,1,The Look,69,0.0413,95.011,0.541,1988
13502,0.4320000000000001,Ana Gabriel,0.531,227600,0.514,0,0.0,6,0.155,-11.253,1,Simplemente Amigos,70,0.044,141.233,0.3720000000000001,1988
13503,0.0532,Bon Jovi,0.4370000000000001,346587,0.727,0,0.0,2,0.103,-5.432,1,I'll Be There For You,68,0.0293,73.029,0.233,1988
13507,0.556,Chris Rea,0.603,239947,0.705,0,0.000123,9,0.342,-7.5470000000000015,1,Driving Home for Christmas,70,0.0328,90.12,0.89,1988
13470,0.0072599999999999,Danzig,0.365,204867,0.763,1,0.000457,11,0.0865,-9.45,0,Mother,70,0.0591,148.366,0.342,1988
13472,0.0193,N.W.A.,0.8590000000000001,345717,0.75,1,0.0,8,0.0538,-8.325,0,Fuck Tha Police,69,0.303,98.691,0.857,1988
13474,0.0846,Joan Jett & The Blackhearts,0.611,246800,0.883,0,1.2e-06,9,0.192,-11.225,1,I Hate Myself for Loving You,68,0.0539,117.928,0.604,1988
13475,0.139,Fleetwood Mac,0.823,254453,0.3379999999999999,0,0.00129,0,0.5,-15.899,1,Dreams,71,0.0413,120.473,0.785,1988
13476,0.163,Traveling Wilburys,0.578,209520,0.836,0,1.36e-06,2,0.0583,-6.607,1,End Of The Line,69,0.0512,167.02599999999995,0.932,1988
13477,0.6,Don McLean,0.526,515867,0.509,0,0.0,7,0.144,-10.893,1,American Pie,68,0.0628,138.31799999999998,0.4970000000000001,1988
13491,0.0811,Tracy Chapman,0.6920000000000001,193120,0.422,0,0.0,2,0.0848,-10.533,1,Baby Can I Hold You,74,0.0333,74.375,0.4679999999999999,1988
13479,0.111,Fleetwood Mac,0.723,252773,0.49,0,0.0946,9,0.0923,-14.745,0,Rhiannon,68,0.0296,129.012,0.795,1988
13481,0.193,Fine Young Cannibals,0.799,215773,0.687,0,0.000188,2,0.0307,-5.682,1,She Drives Me Crazy,71,0.0431,108.804,0.965,1988
13483,0.151,The Proclaimers,0.851,219467,0.551,0,0.0,4,0.0827,-5.1770000000000005,1,I'm Gonna Be (500 Miles),70,0.0396,131.922,0.807,1988
13489,0.237,Luis Miguel,0.374,257027,0.727,0,0.0,10,0.134,-4.352,1,La Incondicional,75,0.0309,155.127,0.283,1988
13526,0.0367,Luis Miguel,0.54,237240,0.3670000000000001,0,0.0,0,0.0433,-14.238,1,Culpable O No - Miénteme Como Siempre,73,0.0277,70.27600000000001,0.252,1988
13531,0.3289999999999999,Tracy Chapman,0.561,161600,0.732,0,0.0002279999999999,7,0.0755,-6.178,1,Talkin' Bout a Revolution,68,0.0281,118.975,0.6709999999999999,1988
13536,0.346,Los Fabulosos Cadillacs,0.708,279987,0.672,0,1.97e-05,7,0.382,-5.537999999999999,1,Vasos Vacíos - Remasterizado 2008,72,0.0352,134.635,0.963,1988
13468,0.0461,N.W.A.,0.8340000000000001,258688,0.878,1,0.0,8,0.3339999999999999,-9.484,1,Straight Outta Compton,70,0.15,102.848,0.418,1988
13462,0.5820000000000001,The Pogues,0.271,272467,0.551,0,4.16e-05,2,0.256,-7.48,1,Fairytale of New York (feat. Kirsty MacColl),78,0.0457,78.111,0.428,1988
13462,0.5820000000000001,Kirsty MacColl,0.271,272467,0.551,0,4.16e-05,2,0.256,-7.48,1,Fairytale of New York (feat. Kirsty MacColl),78,0.0457,78.111,0.428,1988
13463,0.0204,Pixies,0.519,234973,0.441,0,0.000453,4,0.076,-14.178,1,Where Is My Mind? - Remastered,77,0.0353,81.334,0.25,1988
13464,0.313,Tracy Chapman,0.711,296800,0.292,0,0.0,4,0.131,-15.523,0,Fast Car,77,0.037,103.951,0.1939999999999999,1988
13465,0.017,Fleetwood Mac,0.622,264907,0.54,0,0.00771,5,0.265,-13.99,1,Gypsy,72,0.0261,130.879,0.847,1988
13467,0.16,Poison,0.5329999999999999,260173,0.637,0,1.12e-05,6,0.369,-5.5710000000000015,1,Every Rose Has Its Thorn - Remastered 2003,72,0.0323,140.167,0.292,1988
33034,0.108,Roxette,0.539,328093,0.583,0,0.0,1,0.111,-4.935,0,Listen To Your Heart,73,0.0275,86.06299999999996,0.337,1988
